ID,0.831_mz_103.0751,0.838_mz_255.2427,0.842_mz_190.0496,0.843_mz_229.2272,0.844_mz_130.1588,0.849_mz_121.0282,0.862_mz_157.0493,0.864_mz_182.1282,0.864_mz_225.1959,0.866_mz_239.1499,0.869_mz_192.138,0.873_mz_149.1322,0.874_mz_261.1093,0.877_mz_299.1824,0.878_mz_100.0754,0.88_mz_171.1377,0.882_mz_199.1802,0.883_mz_135.0802,0.883_mz_158.1537,0.884_mz_137.0958,0.888_mz_163.0751,0.889_mz_253.1617,0.889_mz_74.096,0.89_mz_119.0853,0.895_mz_121.1009,0.896_mz_144.138,0.897_mz_113.0595,0.898_mz_130.1225,0.899_mz_111.0802,0.9_mz_135.1166,0.902_mz_109.1009,0.903_mz_151.1114,0.904_mz_147.1166,0.905_mz_107.0853,0.91_mz_123.1166,0.91_mz_267.195,0.914_mz_73.0644,0.914_mz_89.0706,0.917_mz_171.1489,0.917_mz_307.1875,0.92_mz_125.0958,0.921_mz_72.044,0.931_mz_333.2033,0.939_mz_293.1717,0.939_mz_335.219,0.94_mz_255.1588,0.943_mz_167.1063,0.961_mz_195.1377,0.961_mz_273.1668,0.963_mz_331.1878,0.965_mz_183.1012,0.968_mz_337.2343,0.969_mz_309.2032,0.976_mz_251.2001,0.981_mz_347.1822,0.983_mz_307.1511,0.985_mz_211.1326,0.985_mz_93.0695,0.987_mz_118.0649,0.987_mz_349.198,0.988_mz_284.0512,0.989_mz_103.0539,0.99_mz_351.2137,0.994_mz_101.0594,0.995_mz_351.0859,0.997_mz_95.0852,1.01_mz_144.1016,1.016_mz_365.1931,1.021_mz_311.2191,1.027_mz_329.1566,1.032_mz_353.2295,1.046_mz_215.1253,1.049_mz_367.2086,1.054_mz_309.1667,1.068_mz_266.1723,1.072_mz_226.1793,1.094_mz_295.2263,1.095_mz_277.2159,1.096_mz_323.1823,1.123_mz_239.1495,1.124_mz_297.242,1.131_mz_355.2451,1.132_mz_279.2313,1.14_mz_385.1462,1.156_mz_178.0577,1.16_mz_155.1064,1.16_mz_213.1483,1.165_mz_171.1013,1.171_mz_237.1846,1.203_mz_177.1119,1.203_mz_327.2009,1.214_mz_283.1746,1.216_mz_305.1567,1.232_mz_206.1384,1.243_mz_193.0493,1.243_mz_87.0437,1.251_mz_367.2083,1.254_mz_182.1344,1.255_mz_142.1032,1.256_mz_200.145,1.256_mz_222.1268,1.264_mz_127.073,1.264_mz_169.1202,1.286_mz_98.0962,1.289_mz_146.06,1.308_mz_181.0968,1.308_mz_299.1104,1.311_mz_150.0547,1.314_mz_155.07,1.317_mz_105.0542,1.323_mz_156.0877,1.323_mz_198.1345,1.326_mz_173.0794,1.334_mz_137.0594,1.335_mz_309.2055,1.337_mz_165.0907,1.337_mz_267.1196,1.339_mz_169.0856,1.339_mz_209.1169,1.341_mz_241.1179,1.341_mz_293.2108,1.344_mz_181.0492,1.345_mz_369.2244,1.346_mz_311.2209,1.347_mz_151.0386,1.348_mz_99.0437,1.35_mz_225.0751,1.363_mz_210.1098,1.389_mz_150.0764,1.409_mz_385.0888,1.416_mz_87.0549,1.461_mz_127.05,1.615_mz_267.1197,1.694_mz_132.1017,1.701_mz_150.1122,1_mz_293.2105,10.023_mz_224.0915,10.038_mz_120.0653,10.051_mz_186.0759,10.077_mz_102.0547,10.085_mz_166.0519,10.097_mz_174.0758,10.104_mz_247.1292,10.12_mz_292.9418,10.128_mz_130.0497,10.14_mz_218.9746,10.143_mz_178.0861,10.154_mz_142.9384,10.162_mz_137.9831,10.191_mz_218.1383,10.199_mz_275.1707,10.21_mz_195.0483,10.235_mz_186.0759,10.245_mz_191.1026,10.267_mz_365.1052,10.272_mz_84.0441,10.309_mz_173.0918,10.378_mz_86.0597,10.379_mz_147.0762,10.38_mz_258.1097,10.396_mz_146.0923,10.4_mz_276.119,10.434_mz_335.0732,10.556_mz_245.1127,10.628_mz_87.0437,10.653_mz_231.0971,10.724_mz_365.105,10.755_mz_258.1084,10.768_mz_178.086,10.79_mz_70.0647,10.827_mz_113.0707,10.852_mz_159.0762,10.945_mz_104.0703,10.952_mz_86.0597,10.966_mz_87.0437,11.076_mz_204.0864,11.078_mz_367.1204,11.091_mz_145.0493,11.094_mz_365.105,11.146_mz_360.1495,11.146_mz_85.028,11.147_mz_127.0387,11.169_mz_379.1201,11.249_mz_163.0597,11.371_mz_224.0916,11.598_mz_453.1202,12.054_mz_365.105,12.266_mz_325.1124,12.461_mz_365.105,12.559_mz_247.0022,12.571_mz_208.0603,12.583_mz_163.0592,12.629_mz_325.1122,12.717_mz_104.1068,12.779_mz_224.0916,2.034_mz_140.959,2.043_mz_252.1087,2.047_mz_117.0544,2.163_mz_124.0391,2.308_mz_226.0685,2.352_mz_241.1043,2.366_mz_136.0616,2.385_mz_126.0548,2.392_mz_181.0372,2.445_mz_180.029,2.478_mz_177.0433,2.497_mz_283.0496,2.503_mz_285.0466,2.507_mz_287.0438,2.516_mz_179.0403,2.559_mz_136.0616,2.68_mz_177.0434,2.769_mz_268.1036,2.861_mz_285.0466,2.93_mz_126.066,3.308_mz_113.0343,3.368_mz_137.0456,3.399_mz_268.1037,3.418_mz_159.0275,3.518_mz_222.0194,3.526_mz_206.0455,3.531_mz_389.1016,3.533_mz_104.1068,3.536_mz_184.0636,3.545_mz_258.0945,3.548_mz_186.0593,3.676_mz_86.0961,3.688_mz_275.0747,3.884_mz_86.0961,4.184_mz_112.0503,4.418_mz_228.0979,4.425_mz_231.1701,4.434_mz_130.1588,4.743_mz_280.1536,4.891_mz_130.0497,4.954_mz_314.138,5.181_mz_269.0876,5.23_mz_137.0454,5.278_mz_136.0391,5.381_mz_229.1543,5.406_mz_211.0428,5.409_mz_112.0503,5.447_mz_164.034,5.447_mz_210.0395,5.459_mz_153.0404,5.471_mz_217.1545,5.476_mz_232.0214,5.541_mz_117.0544,5.549_mz_268.1034,5.552_mz_290.0854,5.563_mz_254.1173,5.575_mz_105.0696,5.588_mz_168.029,5.628_mz_152.0565,5.644_mz_131.049,5.645_mz_103.0539,5.661_mz_166.0861,5.724_mz_120.0805,5.74_mz_244.0924,5.761_mz_210.0396,5.776_mz_144.1017,5.866_mz_273.0155,5.924_mz_228.05,5.979_mz_301.126,5.992_mz_86.0961,6.012_mz_112.0503,6.014_mz_276.1224,6.125_mz_132.1017,6.24_mz_86.0961,6.275_mz_188.0704,6.443_mz_234.0369,6.456_mz_316.0999,6.464_mz_116.0705,6.476_mz_86.0961,6.481_mz_228.0501,6.494_mz_303.1546,6.563_mz_138.0548,6.57_mz_156.0653,6.612_mz_204.0864,6.621_mz_144.0657,6.625_mz_126.0548,6.625_mz_168.0653,6.628_mz_186.0758,6.633_mz_222.0969,6.695_mz_215.1387,6.708_mz_244.0789,6.722_mz_232.0216,6.748_mz_351.1911,6.785_mz_210.0395,6.792_mz_284.098,6.803_mz_306.0799,6.811_mz_229.1543,6.995_mz_244.0789,7.013_mz_160.0966,7.084_mz_86.0961,7.086_mz_305.0839,7.092_mz_162.1123,7.278_mz_130.0497,7.284_mz_189.1231,7.358_mz_352.175,7.513_mz_171.0625,7.53_mz_258.1308,7.542_mz_304.1385,7.547_mz_236.1492,7.552_mz_116.0705,7.566_mz_305.0839,7.596_mz_132.1017,7.605_mz_72.0804,7.62_mz_186.0759,7.654_mz_70.0647,7.675_mz_250.0323,7.678_mz_244.079,7.679_mz_281.1491,7.681_mz_144.0654,7.689_mz_138.0548,7.746_mz_204.0865,7.756_mz_252.1439,7.788_mz_261.1441,7.847_mz_228.0499,7.869_mz_305.0838,8.006_mz_139.0388,8.047_mz_250.0321,8.056_mz_246.0607,8.057_mz_205.0683,8.1_mz_203.0524,8.138_mz_279.0382,8.166_mz_182.0446,8.189_mz_228.0502,8.26_mz_305.084,8.261_mz_123.0438,8.263_mz_182.081,8.265_mz_136.0756,8.288_mz_165.0537,8.354_mz_130.0497,8.36_mz_162.1123,8.408_mz_277.0892,8.419_mz_200.0551,8.453_mz_182.0446,8.479_mz_143.0813,8.543_mz_305.0839,8.629_mz_203.0525,8.654_mz_273.0155,8.686_mz_279.0379,8.686_mz_349.1098,8.691_mz_204.1228,8.753_mz_291.0681,8.797_mz_190.1071,8.825_mz_189.123,8.841_mz_305.084,8.889_mz_200.0553,8.89_mz_106.0496,8.891_mz_290.0843,8.913_mz_116.0705,8.962_mz_246.0609,9.169_mz_235.0786,9.196_mz_244.045,9.324_mz_103.0387,9.347_mz_162.1123,9.404_mz_236.1489,9.454_mz_244.0452,9.49_mz_102.0546,9.505_mz_130.0497,9.512_mz_148.0602,9.541_mz_84.044,9.56_mz_182.0451,9.614_mz_154.1337,9.62_mz_189.123,9.665_mz_186.0759,9.676_mz_136.0392,9.716_mz_204.0863,9.717_mz_246.0608,9.754_mz_120.0653,9.762_mz_74.0596,9.797_mz_466.1522,9.815_mz_116.0705,9.836_mz_217.118,9.859_mz_130.0497,9.884_mz_246.1446,9.905_mz_248.0763,9.923_mz_187.1073,9.935_mz_159.0762,9.945_mz_83.06,9.994_mz_113.0707
CF_fo_H2O_1_1,-0.50031497,-1.82184878,0.050727948,-0.55788315,-1.5695045,0.193366041,-0.74990328,-1.5176813,-1.125147652,-1.0335399,-0.48768596,-0.145331038,-0.169949169,-0.828067256,-0.74962882,-0.861957792,-0.93867772,0.04449506,-0.682507438,-0.15902714,-0.13680955,-0.127728331,-0.428921535,0.35250199,-0.242527154,-0.491829445,-0.65957892,0.5787101,0.067513655,0.091360254,-0.24379679,-0.201870131,-0.0006338,0.11670775,-0.33701299,0.12409243,-0.42394017,-0.38863055,-0.81779721,-0.529685535,-0.109651183,-0.8505523,-0.57021012,-0.003597432,-0.7629686,-0.276673811,0.12012096,-0.58831386,-0.50032944,-0.37501149,1.2310279,-0.579389408,-0.85328934,0.06504271,-0.114561051,0.473388073,0.12332753,0.516294198,0.89471388,-0.5529352,-0.03708395,0.800246313,-1.06592354,0.11272526,-0.31170156,-0.62447659,1.2199193,0.012466937,2.14044118,-0.42748424,-1.8406645,-0.41120124,-0.384651202,-0.22223684,-0.23916135,-0.10624836,-0.77376683,-0.607791577,-0.47991437,-1.32369049,-0.309963738,-0.64702068,-0.448885622,4.823376858,-0.810783847,-0.50273213,-0.394617348,-0.340416803,0.123333356,-0.420971052,-0.742865,-1.022912405,-0.6488886,0.662991525,0.71908924,4.813079,-0.48263253,3.47582835,4.29059451,9.58762622,0.01239711,1.88302843,6.20254629,1.235542748,0.97417428,0.09006167,3.79616826,1.51274696,0.65628526,1.91851864,0.997455297,3.59325398,0.69028534,-0.42365505,-0.479125746,-0.175277031,-0.149176156,0.15439028,-0.44945969,-0.18506702,-0.6212834,-0.48523702,-0.729735693,-0.61341572,-0.66600236,0.08753821,-0.35916444,-0.353718735,0.09666746,0.689990831,-0.81918262,0.4262622,0.23522362,0.220715759,0.121188594,-0.46054499,-1.34961654,0.240064686,-0.69555951,-0.81834662,-0.544335337,-0.24067719,0.31873364,-0.43596939,-2.04532791,-0.693368995,-0.48055386,-1.042171206,-0.60556505,-0.94465875,-0.31850033,0.9586414,-0.54682705,-0.440715255,-0.610147824,-1.45593929,0.56314615,0.15926369,-1.15559511,-1.70458814,1.23918058,-1.1562596,-0.870465861,1.1832131,3.06722489,0.219053848,-2.528070011,1.14365806,-0.505114657,-0.038754905,-0.180656251,-0.45845565,1.0667462,0.761764242,1.223993262,-1.22504916,-0.298864981,-0.78563063,-2.8528491,-1.30535945,-0.5800489,-0.54303853,-0.68137931,-0.49051768,-0.853425,-0.71031022,-0.89867934,-0.723655484,-0.95469398,-0.06469254,0.13960255,-0.390214356,-0.60715923,0.74343739,-0.52368689,0.48877009,-0.278976282,-0.1118714,-0.037263113,-0.513755469,0.229998662,-0.668015383,-0.274371092,0.32036557,-0.221187952,-0.29972626,-0.20280804,-0.358850502,-0.26266152,-0.35580691,-0.45216531,0.388715618,-0.49555146,1.35502878,-0.05402999,0.77460265,1.5978116,-0.54970518,-0.1263101,-0.463395803,-1.2894842,-1.0909323,-0.97542106,-1.80966186,-0.308175977,-0.33130312,1.387986677,0.8729407,1.085744754,-2.7325119,-0.477790117,2.54374242,-0.689009583,-0.44794789,0.44997568,-0.17297346,-0.377926634,2.42628599,0.94444527,-0.117330026,0.934066249,5.12074682,1.51830037,2.86851001,0.02985277,1.6561872,2.459319,0.527434982,-0.4007511,0.27225211,-0.338717449,-0.55847936,-0.0351961,3.2140425,0.335443,0.304906714,0.161952127,2.66825803,1.87758341,3.8087346,-3.2563443,-0.7868226,0.028433459,-0.28563503,0.1357851,6.09159894,-0.33286738,-0.06155355,1.67454789,2.47425176,0.653605375,-0.5386335,-0.021711284,-0.689321998,-0.12465,-1.81265769,-0.95737919,-0.42807275,0.20042425,0.62205928,0.277152552,0.07784263,0.229082258,-0.32029858,0.259571479,2.39298461,0.1654529,0.019271546,0.40311802,1.42147443,1.467384205,1.25502189,2.30931134,-0.64136699,3.14309934,-0.06450367,-2.150461002,-2.46710842,-1.50268682,0.34258155,-0.73995825,-1.02626282,-0.68752179,-0.86167965,1.40787597,-0.01765895,1.015185405,-0.33623705,0.27145865,1.629829343,-0.40810828,1.24563382,-1.1608322,0.400181213,0.385513033,-0.34810608,-0.047031089,-0.829053857,-1.042247873,-0.034581218,-0.0130411,-0.77851759,-0.291532132,3.28236914,-0.065951002,0.184725982,-0.311056201,-1.21388851,0.950447285,0.638718621,0.92968594,1.242435939,1.021045942,-2.36026628,-2.872716,1.98731368,-0.08277653,-0.316038287,-1.02448661,0.56506887,0.87741042,-0.53854975,0.462155204,1.71460515,-1.155526446,-0.18722972,-1.57752384,1.12342172,1.12707514,-0.103209077,-0.79347291,-3.6535895,0.234976205,-0.27130287,-1.0204461,-0.43529633,-0.36083902,-1.66161029,-0.72581012,-0.75209527,0.32329448,0.057599918,0.09264533,0.717616349,-0.210064368,-0.07626454,-0.49886178,-0.61852282,-0.100153361,-1.84759287,0.025034769,-0.03791041,0.44144786,-0.7374624,-0.23594642,0.8310569,-0.379614525,0.197567763,-0.10374161,2.38160828,-2.624539808,-0.45696326,-1.78618018
CF_fo_H2O_1_2,-0.527416705,-1.81571205,0.025637955,-0.58644422,-1.627282093,-0.047070541,-0.76154463,-1.532444,-1.136626341,-1.0144155,-0.49341776,-0.225260661,-0.268723862,-0.715738918,-0.81081169,-0.945776777,-0.9131889,-0.25895563,-0.666617198,-0.447181321,-0.28758905,-0.13677761,-0.523427848,-0.1210478,-0.507870888,-0.368367478,-0.67470434,0.4206105,-0.359899701,-0.155824642,-0.397298729,-0.253708139,-0.020126723,-0.272035526,-0.54424618,-0.04612541,-0.43543468,-0.39649002,-0.86247674,-0.415915012,-0.375783103,-0.7920444,-0.48240212,-0.113906558,-0.5914608,-0.55326364,0.11280812,-0.8908605,-0.4771336,-0.24196914,0.9463801,-0.609073056,-0.62046038,-0.07968251,-0.231905,0.364769435,0.01396242,-0.336702055,-0.4040612,-0.61162259,0.68101266,-0.418893576,-1.27313108,0.11911232,-0.01536962,0.36929739,1.2159292,-0.154613278,1.97336582,-0.36607278,-2.0241023,-0.34987203,-0.457749531,0.03068756,-0.13378535,-0.12565299,-0.91227722,-0.692221881,-0.37493333,-1.32143722,-0.424016331,-0.50552014,-0.561099079,3.597807819,-0.631689351,-0.64059172,-0.528982075,-0.48452571,-0.213435608,-0.932806164,-0.907529,-1.107838513,-0.69197611,1.142840671,-0.19491475,6.6418469,-0.76223667,2.17829464,2.50187795,6.48058798,0.64718729,0.70840862,3.07522193,0.549393349,0.10559168,0.37436831,1.78792605,-0.75147179,1.16381413,2.84964496,1.323675219,2.63270523,1.24978581,-0.27496525,-0.339770578,0.670108354,-0.662578766,1.2944678,0.67643214,0.99745198,-0.51972646,0.05055511,-1.03610473,-0.81658434,-0.22530082,0.3870339,0.478149332,-0.147380809,0.13365419,-0.855131703,-0.73339697,0.38573209,-0.02371865,0.530997795,0.65464474,-0.581003326,0.30596623,0.185894265,-0.32053046,0.95309191,0.010043685,-0.60891239,-0.1040108,0.54243537,-0.73017048,1.130151013,-0.1246936,0.378668533,-0.01890806,-0.84411721,0.64510928,-0.626717034,-0.06706889,-0.064977263,-0.37144132,-0.83689194,0.29597004,0.63452066,-1.19324518,-1.53473965,1.1503504,-1.1855361,-0.87849095,1.44462286,-0.23639192,0.295086122,-1.647570843,2.01854228,-0.208614259,0.299805115,-0.757265434,-0.91822131,1.05167829,1.689191109,2.689293224,-1.32476068,-0.477417741,-0.93780091,-2.8979029,-1.26068506,-0.57916658,-0.58786755,-0.71674878,-0.722176457,0.20250689,-1.07041984,-0.09354619,-1.043492743,-0.948369227,0.19472433,-0.6454467,-0.647282942,-0.93581269,1.14898105,-1.17602507,-0.13781471,0.171448536,0.02832091,0.211694227,0.18374369,0.343097692,-0.723558017,-0.982726081,-0.64741397,0.302286008,-0.18942657,-0.23304996,-0.2744262,-0.24467466,0.02816034,-2.19840485,0.881701607,-1.70505389,1.0680574,0.55671587,0.80350158,1.1411737,-1.77360344,-0.3586768,-0.472278879,-1.6295463,-1.172215,-1.22627277,-2.08678083,-0.510569024,-0.37528693,1.512891261,1.3275638,1.490908266,7.8626202,2.318890561,1.40410308,-0.684410481,-0.72941989,0.89195803,-0.43952836,-0.54743257,0.94112075,0.04660401,-0.26159447,0.306716459,1.96946452,0.29280249,1.14575355,-0.54792435,1.6910062,0.38934189,-0.104777096,-0.67140511,-0.36597439,-0.44899027,-0.74196132,-0.19380985,-0.2933501,-0.22781253,-0.226407037,-1.129706709,-0.28511946,0.428829877,1.9676761,-3.1719956,-0.7869488,0.072489562,-0.28206636,1.4920065,2.5422944,-0.45073373,-0.21988696,0.65646031,-0.58942814,0.185053506,-0.53233013,-0.264606394,1.465352572,0.03363954,-1.8855888,0.4516041,-0.3817521,0.96853893,0.92678047,0.68837623,0.61495343,0.811497435,0.11058504,0.100490761,-1.78422212,0.94530336,-0.160642908,1.18644238,0.76584697,-0.554469283,0.70359249,-2.04668825,-0.67560274,2.22579696,-0.75731377,-2.132823431,-2.78198296,-0.75516293,-0.39364079,-0.97114197,-1.31028695,-0.69221286,-1.43969403,2.04603297,-0.96200094,0.721622784,-0.66761332,0.858500635,1.729103172,-1.30913032,-1.10092401,-1.5005146,0.157814463,0.304925819,0.19690065,-0.170028186,-0.934347324,-0.528146279,-0.815362938,-0.38423604,0.39322497,-0.416290378,1.30899558,0.111383501,1.196608857,0.137680182,0.2603842,-0.043212287,-0.459468524,-0.55113775,-0.817652478,-0.660770912,-2.67001056,-2.85457413,0.61167386,0.10040118,0.134044749,-1.02587913,0.29721536,1.25121419,-0.5387599,2.016206758,1.12575082,-1.24032288,-0.63699247,-2.20885748,0.51877965,0.69924685,0.08169911,-0.75677948,-3.9453467,-0.261910373,-0.28487583,-1.0934022,-0.63357312,-0.679104,-1.88450997,-0.81570201,0.9259747,-0.88235859,-1.182488768,-1.21006203,-1.232584106,-0.057961604,-0.48569527,-0.71968364,-0.7446839,-0.127420762,-1.840901382,-0.328372986,-0.53715539,-0.49568392,-0.5993647,-0.32570845,0.1152618,-1.28445562,0.352476983,0.48837513,0.4548292,-3.575966919,-0.77860064,-2.18054266
CF_fo_H2O_1_3,-0.514431542,-1.88963346,-0.038755702,-0.58334975,-1.666979784,0.034973773,-0.74989063,-1.5328344,-1.402408911,-1.0295582,-0.47395502,-0.2827994,-0.27760796,-0.733811918,-0.80237785,-0.999665324,-0.95086848,-0.05268529,-0.654277589,-0.15902714,-0.25633562,-0.393614158,-0.649103053,-0.17735924,-0.321721546,-0.281977842,-0.80133776,0.2761466,-0.361806939,-0.258120335,-0.367057431,0.031378163,-0.203424912,-0.349875825,-0.56991176,-0.28218487,-0.47674608,-0.39945341,-0.83247273,-0.424801733,-0.369449637,-0.9163293,-0.41580661,0.573823483,-0.5017915,-0.492789073,0.98473877,-0.47589964,-0.12905528,-0.19116827,0.9393559,-0.379905569,1.01439131,-0.2103689,0.077088359,1.955623832,0.363895,-0.441484708,-0.66311929,0.05659488,-0.4152431,-0.24703528,-0.26730455,0.14203947,-0.11826716,-0.77792184,0.2879338,0.39346821,2.42165915,-0.01082422,-1.493409,-0.37137008,0.240389208,0.93635509,0.3078211,0.21250596,-0.74039174,-0.623361294,-0.14124826,-1.36655498,-0.288446159,-0.66421634,-0.606168016,2.705926824,1.207481642,-0.07039881,0.12493798,-0.239848765,0.112664642,-0.793193786,-0.7950379,-1.045316029,-0.63107519,1.2442779,-0.49972431,0.9160726,-0.62405301,2.41415766,2.8278313,8.08561972,0.75020095,0.65598112,3.18385047,0.221517161,-0.41226572,-0.76409941,5.91465607,-0.74452991,-0.4705994,-0.34761594,0.146302857,1.60620041,-0.35113522,-0.41542358,-0.436608385,-0.275457975,0.196005752,-0.23274287,-0.53480144,-0.82141314,-0.55312958,-0.66006119,-0.916180902,-0.55897929,-0.61291478,-0.20137016,-0.571939345,-0.538662718,-0.20699605,-1.043877863,-0.74540828,0.10043771,0.14283789,0.568527317,0.618064886,-0.453016606,0.5377821,1.086314496,0.14097099,0.71751929,1.542463824,0.84513241,1.17590605,0.42789587,-1.43214082,0.590141134,0.16175824,1.628706049,1.0151189,-0.80437582,1.63849791,-0.533069228,0.14740403,1.932526191,-0.600052239,-0.56314056,1.19455445,0.67870482,-0.87333163,-1.44380287,1.94574806,-1.0956797,-0.887864743,1.04579137,-0.49376637,0.717524932,-2.45790905,0.10895408,-0.156369859,-0.295241811,-0.915004665,-1.11259308,1.50148297,2.335483052,3.460794164,-1.20247636,-0.579110415,-0.88016943,-2.9367042,-1.12981718,-0.49029675,-0.53796332,-0.65739878,-0.595731909,-0.43646552,-0.75613705,0.4605396,-0.870730804,-0.994531381,0.11854393,-0.65604054,-0.468995406,-0.75828863,1.00910403,-1.25720342,-0.84667367,-0.002458966,-0.12248449,-1.667149494,0.340881466,-0.116857664,-0.947395578,1.413094623,0.82141315,-0.120704242,0.76057762,0.64875861,0.79681396,0.73540207,0.76524448,-0.556683,-0.9464303,-1.13569711,-0.42595821,0.24619417,0.32854463,1.5177502,-1.19747002,-0.609755,-0.503758834,-1.2591197,-1.2161491,-1.29670199,-2.06316837,0.696216503,-0.44059592,1.967078824,2.1438169,1.9377339,-2.7401135,0.584394817,1.72195137,0.025891505,-0.76222204,0.2383873,-0.417598802,-0.483638669,0.63053533,0.55691897,0.119033931,0.71325674,2.9507486,1.11240834,2.24918483,-0.48276069,2.4265664,1.08670542,0.201552656,-0.4764849,0.44858437,-0.445702716,-0.73684874,0.20929388,1.2907887,-0.07508801,-0.14120446,-0.851942352,0.20301361,0.875125805,1.4610921,-2.8230292,-0.7868863,0.001900767,-0.27251988,2.7225054,3.64751941,-0.44961985,-0.50512503,3.57715779,-0.9554369,-0.330934897,-1.13743037,0.230382616,1.197591486,0.42215161,-1.8247657,1.0929211,-0.38919698,1.59718104,1.08460429,0.855834129,0.8756418,1.403194179,0.5920507,0.361922029,0.07765513,0.38588677,-0.185007007,0.55541641,0.84905875,0.089601604,1.51680632,-0.10511891,-0.5675721,2.16392192,-0.48702681,-1.799902213,-0.48923588,0.60546305,-0.32963056,-0.9246041,-1.23431397,-0.4667253,1.3007815,4.93562885,-0.86617643,1.547842028,-0.07831946,1.454897922,3.867596586,4.21705967,-0.61476544,-1.0345944,1.032668215,1.514624146,0.64294627,0.383046608,-0.753764118,2.876431102,-0.469480519,-0.34452253,3.89560578,0.577408389,1.8647259,0.02209293,0.434267055,0.635080068,2.66005006,0.396973963,-0.307590951,-0.36126405,-0.582281823,-0.541601337,-0.41461929,-2.51213389,0.81433159,0.43369626,0.632937327,-0.98734292,0.78302587,1.24667878,-0.53865579,0.837665623,1.66992097,-1.074045744,-0.42515957,-1.46680715,1.6851248,0.83032395,0.418142822,-0.62574759,-3.8664936,0.155478097,0.11617988,-1.0348593,2.07276784,-0.50083113,-1.2037893,-0.72032771,1.6610163,-0.79470588,-0.644310418,-0.34357385,-0.899349647,0.039520906,-0.41742741,-0.51040851,0.05166008,-0.079221558,-1.742156898,-0.312371622,1.38157729,1.28618647,-0.6274417,0.96924884,1.1013656,-0.984080288,1.392695113,0.44470203,0.82195054,0.471876621,-0.15203367,-0.12764456
